,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
6785,"frozenset({'Postpaid Platinum', 'Postpaid Roaming', 'Wireless Broadband'})",frozenset({'Broadband Family'}),0.39787234042553193,0.7585106382978724,0.3776595744680851,0.9491978609625669,1.2513968994457403,0.07586917157084655,4.753527435610304
7103,"frozenset({'Postpaid Platinum', 'F2H Fiber', 'DSL'})",frozenset({'Broadband Premium'}),0.33085106382978724,0.7425531914893617,0.32340425531914896,0.977491961414791,1.3163931858594606,0.07772974196468993,11.437993920972644
7118,"frozenset({'F2H Fiber', 'Postpaid Roaming', 'DSL'})",frozenset({'Broadband Premium'}),0.33297872340425533,0.7425531914893617,0.32659574468085106,0.9808306709265175,1.3208894422219577,0.07934133091896783,13.430141843971612
7159,"frozenset({'F2H Fiber', 'Broadband Premium', 'DSL'})",frozenset({'Wireless Broadband'}),0.3872340425531915,0.6202127659574468,0.37872340425531914,0.978021978021978,1.5769136523853504,0.1385559076505206,17.280319148936144
7160,"frozenset({'F2H Fiber', 'Wireless Broadband', 'DSL'})",frozenset({'Broadband Premium'}),0.39574468085106385,0.7425531914893617,0.37872340425531914,0.9569892473118279,1.288782080907046,0.08486192847442281,5.98563829787233
7164,"frozenset({'F2H Fiber', 'DSL'})","frozenset({'Broadband Premium', 'Wireless Broadband'})",0.4074468085106383,0.5702127659574469,0.37872340425531914,0.9295039164490861,1.630100151981606,0.14639203259393388,6.096611505122141
7188,"frozenset({'Postpaid', 'Postpaid Roaming', 'DSL'})",frozenset({'Broadband Premium'}),0.30638297872340425,0.7425531914893617,0.3021276595744681,0.986111111111111,1.3280006367398915,0.07462200090538704,18.536170212765875
7229,"frozenset({'Broadband Premium', 'Postpaid', 'DSL'})",frozenset({'Wireless Broadband'}),0.3606382978723404,0.6202127659574468,0.3478723404255319,0.9646017699115044,1.5552755809893897,0.12419986419194204,10.728989361702112
7230,"frozenset({'Postpaid', 'Wireless Broadband', 'DSL'})",frozenset({'Broadband Premium'}),0.35319148936170214,0.7425531914893617,0.3478723404255319,0.9849397590361445,1.3264231711948078,0.08560887279311902,17.094468085106296
7234,"frozenset({'Postpaid', 'DSL'})","frozenset({'Broadband Premium', 'Wireless Broadband'})",0.37127659574468086,0.5702127659574469,0.3478723404255319,0.9369627507163323,1.6431809434204334,0.13616568583069258,6.817988394584128
7244,"frozenset({'Postpaid Platinum', 'Postpaid Roaming', 'DSL'})",frozenset({'Broadband Premium'}),0.3680851063829787,0.7425531914893617,0.3606382978723404,0.9797687861271677,1.3194593967901684,0.08731552738795834,12.725227963525858
7285,"frozenset({'Postpaid Platinum', 'Broadband Premium', 'DSL'})",frozenset({'Wireless Broadband'}),0.4106382978723404,0.6202127659574468,0.39680851063829786,0.966321243523316,1.5580479741199265,0.14212539610683567,11.276759410801962
7286,"frozenset({'Postpaid Platinum', 'Wireless Broadband', 'DSL'})",frozenset({'Broadband Premium'}),0.4085106382978723,0.7425531914893617,0.39680851063829786,0.9713541666666667,1.3081273877745943,0.0934676324128565,8.987234042553213
7290,"frozenset({'Postpaid Platinum', 'DSL'})","frozenset({'Broadband Premium', 'Wireless Broadband'})",0.4223404255319149,0.5702127659574469,0.39680851063829786,0.9395465994962215,1.6477123200120303,0.15598460842009954,7.109397163120553
7327,"frozenset({'Broadband Premium', 'Postpaid Roaming', 'DSL'})",frozenset({'Wireless Broadband'}),0.4127659574468085,0.6202127659574468,0.4074468085106383,0.9871134020618557,1.591572209156337,0.15144409234947942,29.471489361702233
7329,"frozenset({'Postpaid Roaming', 'Wireless Broadband', 'DSL'})",frozenset({'Broadband Premium'}),0.41702127659574467,0.7425531914893617,0.4074468085106383,0.9770408163265306,1.3157856265715455,0.09778632865550024,11.21323877068558
7334,"frozenset({'Postpaid Roaming', 'DSL'})","frozenset({'Broadband Premium', 'Wireless Broadband'})",0.425531914893617,0.5702127659574469,0.4074468085106383,0.9575,1.6791977611940296,0.16480307831598007,10.112640801001255
7370,"frozenset({'Broadband Premium', 'Prepaid International', 'DSL'})",frozenset({'Wireless Broadband'}),0.33404255319148934,0.6202127659574468,0.3180851063829787,0.9522292993630573,1.5353268291617048,0.11090765052059756,7.950212765957449
7371,"frozenset({'Wireless Broadband', 'Prepaid International', 'DSL'})",frozenset({'Broadband Premium'}),0.3382978723404255,0.7425531914893617,0.3180851063829787,0.940251572327044,1.2662413724748158,0.06688094160253505,4.308846584546473
8069,"frozenset({'F2H Fiber', 'Postpaid', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.32872340425531915,0.7425531914893617,0.32127659574468087,0.9773462783171522,1.3161969937222393,0.07718198279764601,11.364437689969627
8083,"frozenset({'Postpaid Platinum', 'F2H Fiber', 'Postpaid Roaming'})",frozenset({'Broadband Premium'}),0.3446808510638298,0.7425531914893617,0.3382978723404255,0.9814814814814814,1.321765891966465,0.08235400633770934,13.902127659574406
8125,"frozenset({'Postpaid Platinum', 'F2H Fiber', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.3627659574468085,0.7425531914893617,0.35319148936170214,0.9736070381231672,1.3111613407389358,0.08381846989588049,9.754373522458637
8166,"frozenset({'F2H Fiber', 'Broadband Premium', 'Postpaid Roaming'})",frozenset({'Wireless Broadband'}),0.3861702127659574,0.6202127659574468,0.35319148936170214,0.9146005509641875,1.4746561199079524,0.11368379357175196,4.447185998627324
8168,"frozenset({'F2H Fiber', 'Postpaid Roaming', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.3617021276595745,0.7425531914893617,0.35319148936170214,0.9764705882352941,1.315017697623462,0.08460842009959257,10.941489361702114
8223,"frozenset({'Postpaid Platinum', 'Postpaid', 'Postpaid Roaming'})",frozenset({'Broadband Premium'}),0.31063829787234043,0.7425531914893617,0.30851063829787234,0.9931506849315068,1.3374808650940062,0.07784517881394296,37.587234042553035
8265,"frozenset({'Postpaid Platinum', 'Postpaid', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.32340425531914896,0.7425531914893617,0.3202127659574468,0.9901315789473684,1.3334150203589201,0.08006790402897235,26.08794326241119
8306,"frozenset({'Broadband Premium', 'Postpaid', 'Postpaid Roaming'})",frozenset({'Wireless Broadband'}),0.3648936170212766,0.6202127659574468,0.33404255319148934,0.9154518950437317,1.4760287844615916,0.10773087369850609,4.49196625091709
8308,"frozenset({'Postpaid', 'Postpaid Roaming', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.3372340425531915,0.7425531914893617,0.33404255319148934,0.9905362776025236,1.3339600300091292,0.08362833861475777,27.203546099290627
8390,"frozenset({'Postpaid Platinum', 'Broadband Premium', 'Postpaid Roaming'})",frozenset({'Wireless Broadband'}),0.4319148936170213,0.6202127659574468,0.3904255319148936,0.9039408866995073,1.4574690111450033,0.12254640108646442,3.953682487725039
8392,"frozenset({'Postpaid Platinum', 'Postpaid Roaming', 'Wireless Broadband'})",frozenset({'Broadband Premium'}),0.39787234042553193,0.7425531914893617,0.3904255319148936,0.981283422459893,1.3214991649173344,0.0949841557265731,13.755015197568333
9251,"frozenset({'Postpaid Platinum', 'F2H Fiber', 'DSL'})",frozenset({'Wireless Broadband'}),0.33085106382978724,0.6202127659574468,0.32553191489361705,0.9839228295819936,1.5864278898920652,0.12033386147578093,23.622765957446884
9292,"frozenset({'F2H Fiber', 'Postpaid Roaming', 'Wireless Broadband'})",frozenset({'DSL'}),0.3617021276595745,0.5468085106382978,0.33085106382978724,0.9147058823529411,1.672808422980087,0.13306926210955183,5.313279530447541
9293,"frozenset({'F2H Fiber', 'Postpaid Roaming', 'DSL'})",frozenset({'Wireless Broadband'}),0.33297872340425533,0.6202127659574468,0.33085106382978724,0.9936102236421726,1.602047358874172,0.12433340878225443,59.436702127659835
9433,"frozenset({'Postpaid', 'Postpaid Roaming', 'DSL'})",frozenset({'Wireless Broadband'}),0.30638297872340425,0.6202127659574468,0.30106382978723406,0.982638888888889,1.584357728225653,0.11104119511090993,21.87574468085114
9516,"frozenset({'Postpaid Platinum', 'Postpaid Roaming', 'Wireless Broadband'})",frozenset({'DSL'}),0.39787234042553193,0.5468085106382978,0.3638297872340426,0.9144385026737968,1.6723194406874884,0.14626980534178363,5.296675531914894
9517,"frozenset({'Postpaid Platinum', 'Postpaid Roaming', 'DSL'})",frozenset({'Wireless Broadband'}),0.3680851063829787,0.6202127659574468,0.3638297872340426,0.9884393063583816,1.5937100308351264,0.1355387052965143,32.851595744681184
10986,"frozenset({'Postpaid Platinum', 'F2H Fiber', 'Postpaid Roaming'})",frozenset({'Wireless Broadband'}),0.3446808510638298,0.6202127659574468,0.3180851063829787,0.9228395061728395,1.4879401986320226,0.10430964237211407,4.922042553191489
25771,"frozenset({'Postpaid Platinum', 'F2H Fiber', 'Broadband Premium', 'DSL'})",frozenset({'Broadband Family'}),0.32340425531914896,0.7585106382978724,0.31063829787234043,0.9605263157894737,1.266332029231564,0.06533272974196466,6.117730496453898
25772,"frozenset({'Postpaid Platinum', 'F2H Fiber', 'Broadband Family', 'DSL'})",frozenset({'Broadband Premium'}),0.3170212765957447,0.7425531914893617,0.31063829787234043,0.9798657718120805,1.3195900078844636,0.07523313716613853,12.786524822694982
25777,"frozenset({'Postpaid Platinum', 'F2H Fiber', 'DSL'})","frozenset({'Broadband Premium', 'Broadband Family'})",0.33085106382978724,0.6031914893617021,0.31063829787234043,0.9389067524115755,1.5565649863613422,0.1110717519239475,6.495128779395292
25801,"frozenset({'F2H Fiber', 'Broadband Premium', 'Postpaid Roaming', 'DSL'})",frozenset({'Broadband Family'}),0.32659574468085106,0.7585106382978724,0.3127659574468085,0.9576547231270358,1.2625461987930064,0.06503961068356723,5.702864157119474
25802,"frozenset({'F2H Fiber', 'Broadband Family', 'Postpaid Roaming', 'DSL'})",frozenset({'Broadband Premium'}),0.3170212765957447,0.7425531914893617,0.3127659574468085,0.9865771812080537,1.3286282956096997,0.07736079674060661,19.17978723404258
25807,"frozenset({'F2H Fiber', 'Postpaid Roaming', 'DSL'})","frozenset({'Broadband Premium', 'Broadband Family'})",0.33297872340425533,0.6031914893617021,0.3127659574468085,0.939297124600639,1.5572121642409182,0.1119160253508375,6.536898096304591
25890,"frozenset({'F2H Fiber', 'Broadband Premium', 'Broadband Family', 'Wireless Broadband'})",frozenset({'DSL'}),0.3893617021276596,0.5468085106382978,0.35425531914893615,0.9098360655737704,1.6639025323722652,0.14134902670891805,5.026305609284328
25891,"frozenset({'F2H Fiber', 'Broadband Premium', 'Wireless Broadband', 'DSL'})",frozenset({'Broadband Family'}),0.37872340425531914,0.7585106382978724,0.35425531914893615,0.9353932584269663,1.233197283199647,0.06698958804889088,3.737835337650324
25892,"frozenset({'F2H Fiber', 'Broadband Family', 'Wireless Broadband', 'DSL'})",frozenset({'Broadband Premium'}),0.3627659574468085,0.7425531914893617,0.35425531914893615,0.9765395894428153,1.3151106218857398,0.0848822996831145,10.973670212765967
25894,"frozenset({'F2H Fiber', 'Broadband Premium', 'Broadband Family', 'DSL'})",frozenset({'Wireless Broadband'}),0.35851063829787233,0.6202127659574468,0.35425531914893615,0.9881305637982196,1.593212229794728,0.131902444545043,31.997074468085202
25902,"frozenset({'F2H Fiber', 'Broadband Premium', 'DSL'})","frozenset({'Broadband Family', 'Wireless Broadband'})",0.3872340425531915,0.526595744680851,0.35425531914893615,0.9148351648351648,1.7372627372627374,0.15033952014486193,5.558682223747425
25903,"frozenset({'F2H Fiber', 'Broadband Family', 'DSL'})","frozenset({'Broadband Premium', 'Wireless Broadband'})",0.3680851063829787,0.5702127659574469,0.35425531914893615,0.9624277456647399,1.687839703218014,0.14436849253055678,11.438952536824873
26042,"frozenset({'Postpaid', 'Broadband Premium', 'Wireless Broadband', 'DSL'})",frozenset({'Broadband Family'}),0.3478723404255319,0.7585106382978724,0.32127659574468087,0.9235474006116209,1.217580023246737,0.057411724762335914,3.158680851063833
26043,"frozenset({'Postpaid', 'Broadband Family', 'Wireless Broadband', 'DSL'})",frozenset({'Broadband Premium'}),0.3223404255319149,0.7425531914893617,0.32127659574468087,0.9966996699669968,1.3422603005286202,0.08192168401991853,78.00638297872509
26044,"frozenset({'Postpaid', 'Broadband Premium', 'Broadband Family', 'DSL'})",frozenset({'Wireless Broadband'}),0.33085106382978724,0.6202127659574468,0.32127659574468087,0.9710610932475885,1.565690270416352,0.11607854232684475,13.123758865248258
26050,"frozenset({'Postpaid', 'Wireless Broadband', 'DSL'})","frozenset({'Broadband Premium', 'Broadband Family'})",0.35319148936170214,0.6031914893617021,0.32127659574468087,0.9096385542168675,1.5080427530226728,0.108234495246718,4.391347517730496
